index,dt,AverageTemperature,AverageTemperatureUncertainty,Country
308027,2005-11-01,2.651,0.249,Lithuania
308039,2006-11-01,4.13,0.208,Lithuania
308051,2007-11-01,0.7609999999999999,0.216,Lithuania
308063,2008-11-01,2.915,0.194,Lithuania
308075,2009-11-01,3.797,0.261,Lithuania
308087,2010-11-01,3.285,0.206,Lithuania
308099,2011-11-01,3.5410000000000004,0.235,Lithuania
308111,2012-11-01,4.142,0.273,Lithuania
308122,1743-11-01,6.5920000000000005,1.919,Luxembourg
308134,1744-11-01,5.445,1.727,Luxembourg
308230,1752-11-01,6.1080000000000005,1.716,Luxembourg
308242,1753-11-01,3.642,3.168,Luxembourg
308254,1754-11-01,5.82,2.227,Luxembourg
308266,1755-11-01,4.852,8.222000000000001,Luxembourg
308278,1756-11-01,2.8590000000000004,5.032,Luxembourg
308290,1757-11-01,5.569000000000001,5.733,Luxembourg
308302,1758-11-01,4.3450000000000015,10.225,Luxembourg
308314,1759-11-01,1.9320000000000004,7.267,Luxembourg
308326,1760-11-01,5.3130000000000015,3.814,Luxembourg
308338,1761-11-01,4.5550000000000015,2.37,Luxembourg
308350,1762-11-01,3.482,2.636,Luxembourg
308362,1763-11-01,4.3870000000000005,3.975,Luxembourg
308374,1764-11-01,4.1480000000000015,3.66,Luxembourg
308386,1765-11-01,3.9940000000000007,4.029,Luxembourg
308398,1766-11-01,4.863,5.997000000000001,Luxembourg
308410,1767-11-01,6.872999999999999,9.397,Luxembourg
308422,1768-11-01,5.385000000000002,6.347,Luxembourg
308434,1769-11-01,5.604,1.74,Luxembourg
308446,1770-11-01,5.239000000000001,7.9929999999999986,Luxembourg
308458,1771-11-01,3.249000000000001,5.257999999999999,Luxembourg
308470,1772-11-01,6.756,6.449,Luxembourg
308482,1773-11-01,5.461,7.955,Luxembourg
308494,1774-11-01,1.7070000000000003,8.708,Luxembourg
308506,1775-11-01,3.495,7.449,Luxembourg
308518,1776-11-01,4.269,6.914,Luxembourg
308530,1777-11-01,5.9940000000000015,2.482,Luxembourg
308542,1778-11-01,5.877999999999999,5.041,Luxembourg
308554,1779-11-01,5.598000000000001,3.004,Luxembourg
308566,1780-11-01,4.0470000000000015,2.841,Luxembourg
308578,1781-11-01,4.9060000000000015,2.359,Luxembourg
308590,1782-11-01,1.136000000000001,9.813,Luxembourg
308602,1783-11-01,4.793,2.9960000000000004,Luxembourg
308614,1784-11-01,5.114000000000001,2.793,Luxembourg
308626,1785-11-01,4.646000000000001,5.375,Luxembourg
308638,1786-11-01,1.4720000000000004,7.178999999999999,Luxembourg
308650,1787-11-01,4.684,1.3219999999999998,Luxembourg
308662,1788-11-01,2.128000000000001,3.816,Luxembourg
308674,1789-11-01,3.5500000000000007,1.507,Luxembourg
308686,1790-11-01,4.4350000000000005,2.278,Luxembourg
308698,1791-11-01,3.1090000000000004,2.97,Luxembourg
308710,1792-11-01,4.340000000000002,3.313,Luxembourg
308722,1793-11-01,5.263000000000001,6.602,Luxembourg
308734,1794-11-01,5.707000000000002,3.0980000000000003,Luxembourg
308746,1795-11-01,4.002000000000002,3.362,Luxembourg
308758,1796-11-01,3.812,3.744,Luxembourg
308770,1797-11-01,5.4460000000000015,3.668,Luxembourg
308782,1798-11-01,4.1880000000000015,3.802,Luxembourg
308794,1799-11-01,4.5950000000000015,2.632,Luxembourg
308806,1800-11-01,5.847,3.141,Luxembourg
308818,1801-11-01,5.134,1.546,Luxembourg
308830,1802-11-01,4.659000000000002,2.7260000000000004,Luxembourg
308842,1803-11-01,4.814,2.897,Luxembourg
308854,1804-11-01,4.202,5.34,Luxembourg
308866,1805-11-01,1.6210000000000004,3.244,Luxembourg
308878,1806-11-01,6.702999999999999,1.779,Luxembourg
308890,1807-11-01,4.923,2.967,Luxembourg
308902,1808-11-01,4.551,2.73,Luxembourg
308914,1809-11-01,2.878000000000001,3.61,Luxembourg
308926,1810-11-01,5.574000000000002,3.232,Luxembourg
308938,1811-11-01,6.4860000000000015,6.132999999999999,Luxembourg
308950,1812-11-01,2.3310000000000004,3.858,Luxembourg
308962,1813-11-01,4.0230000000000015,2.403,Luxembourg
308974,1814-11-01,5.263000000000001,7.562,Luxembourg
308986,1815-11-01,2.8400000000000003,3.033,Luxembourg
308998,1816-11-01,1.9610000000000007,8.38,Luxembourg
309010,1817-11-01,6.651,2.622,Luxembourg
309022,1818-11-01,6.464,6.225,Luxembourg
309034,1819-11-01,3.0200000000000005,2.249,Luxembourg
309046,1820-11-01,2.3020000000000005,0.952,Luxembourg
309058,1821-11-01,7.571000000000001,2.813,Luxembourg
309070,1822-11-01,7.348000000000001,1.852,Luxembourg
309082,1823-11-01,4.15,4.052,Luxembourg
309094,1824-11-01,7.0200000000000005,2.095,Luxembourg
309106,1825-11-01,5.888,2.589,Luxembourg
309118,1826-11-01,4.067,1.124,Luxembourg
309130,1827-11-01,2.7890000000000006,0.998,Luxembourg
309142,1828-11-01,5.067,2.029,Luxembourg
309154,1829-11-01,2.166000000000001,3.349,Luxembourg
309166,1830-11-01,5.796,2.231,Luxembourg
309178,1831-11-01,4.851000000000001,6.055,Luxembourg
309190,1832-11-01,3.865,0.986,Luxembourg
309202,1833-11-01,4.832000000000002,1.727,Luxembourg
309214,1834-11-01,5.266,2.669,Luxembourg
309226,1835-11-01,2.4320000000000004,1.837,Luxembourg
309238,1836-11-01,4.961,1.878,Luxembourg
309250,1837-11-01,4.484,2.4,Luxembourg
309262,1838-11-01,5.121,2.8360000000000003,Luxembourg
309274,1839-11-01,6.381,2.041,Luxembourg
309286,1840-11-01,6.1640000000000015,3.0610000000000004,Luxembourg
309298,1841-11-01,5.3740000000000006,0.7659999999999999,Luxembourg
309310,1842-11-01,2.6000000000000005,1.815,Luxembourg
309322,1843-11-01,5.495,0.283,Luxembourg
309334,1844-11-01,5.4700000000000015,0.635,Luxembourg
309346,1845-11-01,6.2730000000000015,1.123,Luxembourg
309358,1846-11-01,4.024000000000001,1.899,Luxembourg
309370,1847-11-01,5.702999999999999,0.852,Luxembourg
309382,1848-11-01,4.151,0.735,Luxembourg
309394,1849-11-01,3.4670000000000005,1.6880000000000002,Luxembourg
309406,1850-11-01,6.41,1.841,Luxembourg
309418,1851-11-01,1.5580000000000007,1.121,Luxembourg
309430,1852-11-01,8.386000000000001,1.704,Luxembourg
309442,1853-11-01,3.397,1.918,Luxembourg
309454,1854-11-01,2.8720000000000003,0.852,Luxembourg
309466,1855-11-01,2.7070000000000003,0.745,Luxembourg
309478,1856-11-01,1.7970000000000002,1.112,Luxembourg
309490,1857-11-01,5.090000000000002,0.943,Luxembourg
309502,1858-11-01,0.3160000000000007,1.291,Luxembourg
309514,1859-11-01,3.8240000000000007,1.526,Luxembourg
309526,1860-11-01,2.5530000000000004,0.731,Luxembourg
309538,1861-11-01,4.745,1.664,Luxembourg
309550,1862-11-01,4.1960000000000015,0.825,Luxembourg
309562,1863-11-01,5.0760000000000005,0.7170000000000001,Luxembourg
309574,1864-11-01,3.2310000000000003,1.161,Luxembourg
309586,1865-11-01,6.557,0.97,Luxembourg
309598,1866-11-01,5.573,0.7909999999999999,Luxembourg
309610,1867-11-01,4.073,1.866,Luxembourg
309622,1868-11-01,3.5290000000000004,0.944,Luxembourg
309634,1869-11-01,4.833,0.503,Luxembourg
309646,1870-11-01,4.7330000000000005,1.436,Luxembourg
309658,1871-11-01,1.4050000000000002,0.813,Luxembourg
309670,1872-11-01,6.933000000000002,0.823,Luxembourg
309682,1873-11-01,5.2620000000000005,0.307,Luxembourg
309694,1874-11-01,3.006,0.701,Luxembourg
309706,1875-11-01,4.0600000000000005,0.633,Luxembourg
309718,1876-11-01,4.2200000000000015,0.917,Luxembourg
309730,1877-11-01,6.92,1.003,Luxembourg
309742,1878-11-01,3.745,0.88,Luxembourg
309754,1879-11-01,2.251000000000001,0.53,Luxembourg
309766,1880-11-01,4.510000000000002,1.51,Luxembourg
309778,1881-11-01,7.287000000000001,0.772,Luxembourg
309790,1882-11-01,5.332999999999999,0.757,Luxembourg
309802,1883-11-01,5.3740000000000006,0.509,Luxembourg
309814,1884-11-01,3.4110000000000005,0.4320000000000001,Luxembourg
309826,1885-11-01,4.506,0.831,Luxembourg
309838,1886-11-01,6.062,0.593,Luxembourg
309850,1887-11-01,3.993,0.713,Luxembourg
309862,1888-11-01,5.659000000000002,0.473,Luxembourg
309874,1889-11-01,3.7810000000000006,1.002,Luxembourg
309886,1890-11-01,3.996,0.557,Luxembourg
309898,1891-11-01,3.890000000000001,0.6509999999999999,Luxembourg
309910,1892-11-01,5.8340000000000005,0.573,Luxembourg
309922,1893-11-01,3.41,0.57,Luxembourg
309934,1894-11-01,5.992000000000001,0.433,Luxembourg
309946,1895-11-01,6.75,0.544,Luxembourg
309958,1896-11-01,2.3060000000000005,0.6579999999999999,Luxembourg
309970,1897-11-01,4.3180000000000005,0.784,Luxembourg
309982,1898-11-01,5.8980000000000015,0.595,Luxembourg
309994,1899-11-01,7.235,0.63,Luxembourg
310006,1900-11-01,5.7330000000000005,0.389,Luxembourg
310018,1901-11-01,3.6350000000000007,0.477,Luxembourg
310030,1902-11-01,3.7230000000000008,0.246,Luxembourg
310042,1903-11-01,5.340000000000002,0.599,Luxembourg
310054,1904-11-01,4.051,0.46,Luxembourg
310066,1905-11-01,4.1320000000000014,0.502,Luxembourg
310078,1906-11-01,6.502000000000002,0.229,Luxembourg
310090,1907-11-01,5.671,0.264,Luxembourg
310102,1908-11-01,3.639,0.467,Luxembourg
310114,1909-11-01,2.9740000000000006,0.305,Luxembourg
310126,1910-11-01,3.4850000000000003,0.44,Luxembourg
310138,1911-11-01,5.545,0.476,Luxembourg
310150,1912-11-01,3.834000000000001,0.309,Luxembourg
310162,1913-11-01,7.944,0.319,Luxembourg
310174,1914-11-01,4.3870000000000005,0.262,Luxembourg
310186,1915-11-01,2.3560000000000008,0.5770000000000001,Luxembourg
310198,1916-11-01,5.3740000000000006,0.126,Luxembourg
310210,1917-11-01,6.0680000000000005,0.451,Luxembourg
310222,1918-11-01,4.282,0.331,Luxembourg
310234,1919-11-01,2.311000000000001,0.289,Luxembourg
310246,1920-11-01,2.9100000000000006,0.507,Luxembourg
310258,1921-11-01,1.2520000000000002,0.213,Luxembourg
310270,1922-11-01,3.8000000000000007,0.408,Luxembourg
310282,1923-11-01,3.523000000000001,0.293,Luxembourg
310294,1924-11-01,4.784000000000002,0.244,Luxembourg
310306,1925-11-01,2.7550000000000003,0.297,Luxembourg
310318,1926-11-01,6.918000000000001,0.228,Luxembourg
310330,1927-11-01,4.372000000000001,0.355,Luxembourg
310342,1928-11-01,6.948,0.335,Luxembourg
310354,1929-11-01,5.659000000000002,0.383,Luxembourg
310366,1930-11-01,7.085000000000001,0.207,Luxembourg
310378,1931-11-01,6.573,0.363,Luxembourg
310390,1932-11-01,5.282,0.298,Luxembourg
310402,1933-11-01,3.605,0.259,Luxembourg
310414,1934-11-01,4.556,0.296,Luxembourg
310426,1935-11-01,6.5,0.348,Luxembourg
310438,1936-11-01,5.009,0.228,Luxembourg
310450,1937-11-01,4.33,0.278,Luxembourg
310462,1938-11-01,8.262,0.29,Luxembourg
310474,1939-11-01,7.336,0.261,Luxembourg
310486,1940-11-01,6.506,0.295,Luxembourg
310498,1941-11-01,4.223000000000001,0.327,Luxembourg
310510,1942-11-01,4.408,0.216,Luxembourg
310522,1943-11-01,4.0870000000000015,0.267,Luxembourg
310534,1944-11-01,5.340000000000002,0.301,Luxembourg
310546,1945-11-01,4.684,0.366,Luxembourg
310558,1946-11-01,5.672999999999999,0.331,Luxembourg
310570,1947-11-01,6.388,0.293,Luxembourg
310582,1948-11-01,5.212999999999999,0.388,Luxembourg
310594,1949-11-01,4.48,0.192,Luxembourg
310606,1950-11-01,5.634,0.27,Luxembourg
310618,1951-11-01,7.726000000000001,0.224,Luxembourg
310630,1952-11-01,3.1030000000000006,0.266,Luxembourg
310642,1953-11-01,5.601000000000001,0.365,Luxembourg
310654,1954-11-01,6.032,0.183,Luxembourg
310666,1955-11-01,5.2250000000000005,0.287,Luxembourg
310678,1956-11-01,3.7440000000000007,0.228,Luxembourg
310690,1957-11-01,5.487,0.417,Luxembourg
310702,1958-11-01,4.9780000000000015,0.326,Luxembourg
310714,1959-11-01,4.9190000000000005,0.234,Luxembourg
310726,1960-11-01,7.311,0.183,Luxembourg
310738,1961-11-01,4.614000000000001,0.224,Luxembourg
310750,1962-11-01,3.4600000000000004,0.279,Luxembourg
310762,1963-11-01,8.367,0.286,Luxembourg
310774,1964-11-01,5.879,0.277,Luxembourg
310786,1965-11-01,3.3680000000000003,0.36,Luxembourg
310798,1966-11-01,3.2200000000000006,0.292,Luxembourg
310810,1967-11-01,4.6000000000000005,0.18,Luxembourg
310822,1968-11-01,4.485,0.294,Luxembourg
310834,1969-11-01,5.9350000000000005,0.151,Luxembourg
310846,1970-11-01,7.2810000000000015,0.158,Luxembourg
310858,1971-11-01,4.267,0.214,Luxembourg
310870,1972-11-01,5.322,0.153,Luxembourg
310882,1973-11-01,4.7440000000000015,0.209,Luxembourg
310894,1974-11-01,6.041,0.219,Luxembourg
310906,1975-11-01,4.795,0.122,Luxembourg
310918,1976-11-01,5.8690000000000015,0.234,Luxembourg
310930,1977-11-01,5.945,0.264,Luxembourg
310942,1978-11-01,4.519,0.315,Luxembourg
310954,1979-11-01,4.96,0.153,Luxembourg
310966,1980-11-01,3.903000000000001,0.16,Luxembourg
310978,1981-11-01,5.745,0.182,Luxembourg
310990,1982-11-01,7.315,0.219,Luxembourg
311002,1983-11-01,4.9990000000000006,0.224,Luxembourg
311014,1984-11-01,7.767,0.273,Luxembourg
311026,1985-11-01,2.0280000000000005,0.228,Luxembourg
311038,1986-11-01,7.101000000000001,0.282,Luxembourg
311050,1987-11-01,5.460000000000001,0.359,Luxembourg
311062,1988-11-01,4.606000000000001,0.234,Luxembourg
311074,1989-11-01,4.622000000000001,0.212,Luxembourg
311086,1990-11-01,5.609,0.241,Luxembourg
311098,1991-11-01,4.9430000000000005,0.199,Luxembourg
311110,1992-11-01,7.1000000000000005,0.218,Luxembourg
311122,1993-11-01,1.974,0.207,Luxembourg
311134,1994-11-01,9.413,0.16,Luxembourg
311146,1995-11-01,5.666,0.219,Luxembourg
311158,1996-11-01,5.0440000000000005,0.188,Luxembourg
311170,1997-11-01,6.045,0.144,Luxembourg
311182,1998-11-01,2.6980000000000004,0.131,Luxembourg
311194,1999-11-01,4.468,0.19,Luxembourg
311206,2000-11-01,7.2040000000000015,0.215,Luxembourg
311218,2001-11-01,4.8370000000000015,0.247,Luxembourg
311230,2002-11-01,7.803000000000001,0.184,Luxembourg
311242,2003-11-01,7.433000000000002,0.196,Luxembourg
311254,2004-11-01,5.340000000000002,0.202,Luxembourg
311266,2005-11-01,5.221,0.188,Luxembourg
311278,2006-11-01,8.091000000000001,0.1689999999999999,Luxembourg
311290,2007-11-01,5.082000000000002,0.163,Luxembourg
311302,2008-11-01,5.916,0.195,Luxembourg
311314,2009-11-01,8.738,0.28,Luxembourg
311326,2010-11-01,5.737,0.143,Luxembourg
311338,2011-11-01,7.183000000000002,0.304,Luxembourg
311350,2012-11-01,6.2360000000000015,0.24,Luxembourg
311371,1840-11-01,19.422,2.281,Macau
311383,1841-11-01,20.256,1.824,Macau
311395,1842-11-01,19.888,1.883,Macau
311407,1843-11-01,20.202,1.6669999999999998,Macau
311419,1844-11-01,19.35100000000001,1.777,Macau
311431,1845-11-01,19.478,1.597,Macau
311443,1846-11-01,19.651,1.773,Macau
311455,1847-11-01,20.78,1.526,Macau
311467,1848-11-01,19.027,1.904,Macau
311479,1849-11-01,20.232000000000006,2.117,Macau
311491,1850-11-01,19.982000000000006,1.892,Macau
311503,1851-11-01,20.339,1.98,Macau
311515,1852-11-01,19.837,1.924,Macau
311527,1853-11-01,21.46,2.9960000000000004,Macau
311539,1854-11-01,19.889000000000006,1.58,Macau
311551,1855-11-01,19.540000000000006,1.26,Macau
311563,1856-11-01,18.535,2.914,Macau
311575,1857-11-01,19.954,1.768,Macau
311587,1858-11-01,20.084,1.161,Macau
311599,1859-11-01,19.67,1.4509999999999998,Macau
311611,1860-11-01,19.796,1.473,Macau
311623,1861-11-01,20.914,1.828,Macau
311635,1862-11-01,18.84800000000001,1.905,Macau
311647,1863-11-01,18.682,2.103,Macau
311659,1864-11-01,19.652,1.51,Macau
311671,1865-11-01,19.935,2.162,Macau
311683,1866-11-01,19.922,1.024,Macau
311695,1867-11-01,19.521,1.921,Macau
311707,1868-11-01,20.873,1.5759999999999998,Macau
311719,1869-11-01,18.796,3.111,Macau
311731,1870-11-01,19.405,1.385,Macau
311743,1871-11-01,19.163,1.506,Macau
311755,1872-11-01,20.512,1.25,Macau
311767,1873-11-01,21.163,1.641,Macau
311779,1874-11-01,19.553,0.89,Macau
311791,1875-11-01,20.222,2.388,Macau
311803,1876-11-01,19.72300000000001,0.999,Macau
311815,1877-11-01,21.487,1.988,Macau
311827,1878-11-01,21.467,1.143,Macau
311839,1879-11-01,20.477,0.958,Macau
311851,1880-11-01,19.355,1.646,Macau
311863,1881-11-01,20.661,1.028,Macau
311875,1882-11-01,19.757,0.687,Macau
311887,1883-11-01,19.742,0.735,Macau
311899,1884-11-01,18.852,0.903,Macau
311911,1885-11-01,19.521,0.8270000000000001,Macau
311923,1886-11-01,20.387,1.795,Macau
311935,1887-11-01,20.523000000000003,0.727,Macau
311947,1888-11-01,20.898000000000003,0.606,Macau
311959,1889-11-01,20.02,0.728,Macau
311971,1890-11-01,20.366,0.991,Macau
311983,1891-11-01,20.347,0.652,Macau
311995,1892-11-01,20.540000000000006,0.759,Macau
312007,1893-11-01,19.74,1.168,Macau
312019,1894-11-01,20.467,1.15,Macau
312031,1895-11-01,19.461,0.627,Macau
312043,1896-11-01,21.249,1.807,Macau
312055,1897-11-01,20.619,0.7340000000000001,Macau
312067,1898-11-01,20.257,0.63,Macau
312079,1899-11-01,19.367,0.5429999999999999,Macau
312091,1900-11-01,20.415000000000006,0.552,Macau
312103,1901-11-01,20.388,0.488,Macau
312115,1902-11-01,21.698,0.5670000000000001,Macau
312127,1903-11-01,19.386000000000006,0.612,Macau
312139,1904-11-01,19.918000000000006,0.392,Macau
312151,1905-11-01,20.199,0.412,Macau
312163,1906-11-01,19.427,0.297,Macau
312175,1907-11-01,21.401,0.332,Macau
312187,1908-11-01,20.57,0.8320000000000001,Macau
312199,1909-11-01,20.674,0.635,Macau
312211,1910-11-01,20.323,0.59,Macau
312223,1911-11-01,20.44400000000001,0.393,Macau
312235,1912-11-01,20.397,0.7879999999999999,Macau
312247,1913-11-01,20.888,0.7140000000000001,Macau
312259,1914-11-01,20.471,1.187,Macau
312271,1915-11-01,20.718000000000004,0.785,Macau
312283,1916-11-01,19.683,0.308,Macau
312295,1917-11-01,19.89,0.401,Macau
312307,1918-11-01,20.307,0.495,Macau
312319,1919-11-01,19.586,0.855,Macau
312331,1920-11-01,21.22600000000001,0.693,Macau
312343,1921-11-01,20.323,0.524,Macau
312355,1922-11-01,19.838,0.402,Macau
312367,1923-11-01,21.854000000000006,0.66,Macau
312379,1924-11-01,19.97600000000001,0.386,Macau
312391,1925-11-01,21.913,0.455,Macau
312403,1926-11-01,20.491,0.512,Macau
312415,1927-11-01,21.584,0.344,Macau
312427,1928-11-01,20.637,0.4370000000000001,Macau
312439,1929-11-01,19.626,0.257,Macau
312451,1930-11-01,20.801,0.5870000000000001,Macau
312463,1931-11-01,20.863000000000003,0.316,Macau
312475,1932-11-01,20.711,0.356,Macau
312487,1933-11-01,19.99,0.4920000000000001,Macau
312499,1934-11-01,20.261000000000006,0.716,Macau
312511,1935-11-01,21.635,0.365,Macau
312523,1936-11-01,21.051,0.398,Macau
312535,1937-11-01,20.869,0.309,Macau
312547,1938-11-01,20.443,0.32,Macau
312559,1939-11-01,21.413,0.466,Macau
312571,1940-11-01,21.879,1.074,Macau
312583,1941-11-01,20.648000000000003,0.388,Macau
312595,1942-11-01,22.265,0.825,Macau
312607,1943-11-01,21.817,1.036,Macau
312619,1944-11-01,22.542,0.875,Macau
312631,1945-11-01,23.105,0.441,Macau
312643,1946-11-01,21.832,0.55,Macau
312655,1947-11-01,21.079,0.726,Macau
312667,1948-11-01,18.933,0.632,Macau
312679,1949-11-01,20.716,0.417,Macau
312691,1950-11-01,20.879,0.867,Macau
312703,1951-11-01,20.722,0.997,Macau
312715,1952-11-01,22.06900000000001,0.527,Macau
312727,1953-11-01,21.450000000000006,0.406,Macau
312739,1954-11-01,21.823,0.234,Macau
312751,1955-11-01,19.442,0.148,Macau
312763,1956-11-01,19.244,0.482,Macau
312775,1957-11-01,21.700000000000006,0.708,Macau
312787,1958-11-01,20.413,0.374,Macau
312799,1959-11-01,21.962,0.5379999999999999,Macau
312811,1960-11-01,21.514000000000006,0.157,Macau
312823,1961-11-01,21.93,0.201,Macau
312835,1962-11-01,20.19100000000001,0.289,Macau
312847,1963-11-01,22.502,0.34,Macau
312859,1964-11-01,20.305,0.271,Macau
312871,1965-11-01,22.34800000000001,0.309,Macau
312883,1966-11-01,21.986,0.309,Macau
312895,1967-11-01,21.966,0.265,Macau
312907,1968-11-01,22.107000000000006,0.277,Macau
312919,1969-11-01,19.868,0.179,Macau
312931,1970-11-01,20.756,0.162,Macau
312943,1971-11-01,20.164,0.203,Macau
312955,1972-11-01,21.793000000000006,0.142,Macau
312967,1973-11-01,20.458,0.138,Macau
312979,1974-11-01,20.439,0.445,Macau
312991,1975-11-01,19.612,0.197,Macau
313003,1976-11-01,18.419,0.302,Macau
313015,1977-11-01,20.27,0.104,Macau
313027,1978-11-01,20.792,0.245,Macau
313039,1979-11-01,19.737,0.273,Macau
313051,1980-11-01,22.218000000000004,0.213,Macau
313063,1981-11-01,20.209,0.3229999999999999,Macau
313075,1982-11-01,21.903,0.194,Macau
313087,1983-11-01,20.515,0.349,Macau
313099,1984-11-01,21.806,0.186,Macau
313111,1985-11-01,22.138,0.203,Macau
313123,1986-11-01,20.246,0.31,Macau
313135,1987-11-01,21.449,0.404,Macau
313147,1988-11-01,19.492,0.182,Macau
313159,1989-11-01,21.35,0.184,Macau
313171,1990-11-01,22.009,0.51,Macau
313183,1991-11-01,20.682,0.152,Macau
313195,1992-11-01,20.021,0.268,Macau
313207,1993-11-01,20.921000000000006,0.578,Macau
313219,1994-11-01,22.305,0.392,Macau
313231,1995-11-01,20.189,0.363,Macau
313243,1996-11-01,22.195,0.213,Macau
313255,1997-11-01,22.231,0.282,Macau
313267,1998-11-01,22.454,0.184,Macau
313279,1999-11-01,21.406,0.14,Macau
313291,2000-11-01,20.146,0.325,Macau
313303,2001-11-01,20.814,0.153,Macau
313315,2002-11-01,20.593000000000004,0.338,Macau
313327,2003-11-01,21.422,0.423,Macau
313339,2004-11-01,22.053,0.303,Macau
313351,2005-11-01,22.574,0.24,Macau
313363,2006-11-01,22.823,0.209,Macau
313375,2007-11-01,20.557,0.174,Macau
313387,2008-11-01,21.291,0.112,Macau
313399,2009-11-01,19.41,0.405,Macau
313411,2010-11-01,20.927,0.226,Macau
313423,2011-11-01,22.679,0.156,Macau
313435,2012-11-01,21.72600000000001,0.387,Macau
313446,1743-11-01,5.431,2.487,Macedonia
313458,1744-11-01,5.573,2.407,Macedonia
313554,1752-11-01,6.702999999999999,2.448,Macedonia
313566,1753-11-01,4.485,2.809,Macedonia
313578,1754-11-01,6.352,2.279,Macedonia
313590,1755-11-01,5.363,5.58,Macedonia
313602,1756-11-01,3.422,3.448,Macedonia
313614,1757-11-01,3.8330000000000006,3.5610000000000004,Macedonia
313626,1758-11-01,5.6960000000000015,6.182,Macedonia
313638,1759-11-01,2.870000000000001,4.992,Macedonia
313650,1760-11-01,4.7440000000000015,2.888,Macedonia
313662,1761-11-01,3.902,2.678,Macedonia
313674,1762-11-01,5.4750000000000005,2.542,Macedonia
313686,1763-11-01,4.0630000000000015,3.353,Macedonia
313698,1764-11-01,5.574000000000002,3.423,Macedonia
313710,1765-11-01,6.069000000000001,3.452,Macedonia
313722,1766-11-01,7.659000000000002,4.459,Macedonia
313734,1767-11-01,7.456,6.73,Macedonia
313746,1768-11-01,5.121,4.609,Macedonia
313758,1769-11-01,4.6960000000000015,2.274,Macedonia
313770,1770-11-01,6.431,5.723,Macedonia
313782,1771-11-01,3.5970000000000004,4.303999999999999,Macedonia
313794,1772-11-01,8.254000000000001,4.956,Macedonia
313806,1773-11-01,4.518000000000002,5.721,Macedonia
313818,1774-11-01,2.2140000000000004,6.249,Macedonia
313830,1775-11-01,7.525,6.365,Macedonia
313842,1776-11-01,4.681,5.2410000000000005,Macedonia
313854,1777-11-01,5.885000000000002,2.593,Macedonia
313866,1778-11-01,4.803999999999999,4.454,Macedonia
313878,1779-11-01,5.947,2.543,Macedonia
313890,1780-11-01,6.5630000000000015,2.63,Macedonia
313902,1781-11-01,7.152,2.879,Macedonia
313914,1782-11-01,3.923000000000001,7.683,Macedonia
313926,1783-11-01,3.271000000000001,2.997,Macedonia
313938,1784-11-01,4.788,2.636,Macedonia
313950,1785-11-01,6.0950000000000015,4.309,Macedonia
313962,1786-11-01,4.2170000000000005,5.165,Macedonia
313974,1787-11-01,6.401000000000002,2.065,Macedonia
313986,1788-11-01,4.267,3.0210000000000004,Macedonia
313998,1789-11-01,5.396000000000001,2.028,Macedonia
314010,1790-11-01,5.4990000000000006,2.035,Macedonia
314022,1791-11-01,6.33,1.841,Macedonia
314034,1792-11-01,4.550000000000002,3.208,Macedonia
314046,1793-11-01,5.327000000000001,4.143,Macedonia
314058,1794-11-01,5.259,2.7230000000000003,Macedonia
314070,1795-11-01,4.2330000000000005,3.096,Macedonia
314082,1796-11-01,5.256,3.414,Macedonia
314094,1797-11-01,5.3690000000000015,3.313,Macedonia
314106,1798-11-01,5.678000000000001,2.867,Macedonia
314118,1799-11-01,5.242999999999999,2.48,Macedonia
314130,1800-11-01,6.221,2.98,Macedonia
314142,1801-11-01,7.279000000000001,2.068,Macedonia
314154,1802-11-01,6.763999999999999,2.237,Macedonia
314166,1803-11-01,6.420000000000001,2.64,Macedonia
314178,1804-11-01,4.49,3.827,Macedonia
314190,1805-11-01,2.6080000000000005,3.069,Macedonia
314202,1806-11-01,5.8820000000000014,2.259,Macedonia
314214,1807-11-01,7.901000000000002,2.556,Macedonia
314226,1808-11-01,4.5760000000000005,2.532,Macedonia
314238,1809-11-01,3.4560000000000013,3.855,Macedonia
314250,1810-11-01,4.905,3.3510000000000004,Macedonia
314262,1811-11-01,4.849,5.0280000000000005,Macedonia
314274,1812-11-01,4.9110000000000005,3.83,Macedonia
314286,1813-11-01,6.07,2.423,Macedonia
314298,1814-11-01,4.9190000000000005,7.292999999999998,Macedonia
314310,1815-11-01,4.840000000000002,2.525,Macedonia
314322,1816-11-01,5.385000000000002,7.221,Macedonia
314334,1817-11-01,4.974,2.82,Macedonia
314346,1818-11-01,5.292999999999999,5.542999999999998,Macedonia
314358,1819-11-01,7.2360000000000015,2.401,Macedonia
314370,1820-11-01,4.7,1.733,Macedonia
314382,1821-11-01,4.988,2.196,Macedonia
314394,1822-11-01,5.417000000000002,1.629,Macedonia
314406,1823-11-01,3.7850000000000006,4.435,Macedonia
314418,1824-11-01,5.9910000000000005,1.937,Macedonia
314430,1825-11-01,7.598000000000001,1.858,Macedonia
314442,1826-11-01,5.585000000000001,1.281,Macedonia
314454,1827-11-01,3.975000000000001,1.114,Macedonia
314466,1828-11-01,5.086,2.003,Macedonia
314478,1829-11-01,2.6670000000000003,3.553,Macedonia
314490,1830-11-01,5.7120000000000015,1.969,Macedonia
314502,1831-11-01,4.816000000000002,5.551,Macedonia
314514,1832-11-01,3.661000000000001,1.454,Macedonia
314526,1833-11-01,4.686,1.773,Macedonia
